,game_id,avg,obp,slug,obp_10,slug_10,log_5,PE,era_sp,whip_sp,era_bp,whip_bp,whip_10,home_win
19,634147.0,0.017000000000000015,0.026000000000000023,-0.0020000000000000018,0.0040000000000000036,-0.07500000000000001,0.7288061236838921,0.19111317311185994,-2.2769999999999997,-0.24,-0.7130000000000001,-0.10099999999999998,-0.30000000000000004,1
20,634149.0,-0.005999999999999978,-0.029000000000000026,0.010000000000000009,-0.0010000000000000009,-0.07,0.29423629787628675,-0.2052176254937823,4.471,0.254,2.3999999999999995,0.35599999999999987,0.4730000000000001,0
21,634180.0,0.015999999999999986,0.028000000000000025,0.046999999999999986,0.04899999999999999,-0.02899999999999997,0.5693222096303618,-0.04171145279901489,1.0539999999999998,-0.19700000000000006,2.3150000000000004,0.3659999999999999,0.08200000000000007,1
22,634142.0,0.03900000000000001,0.07399999999999995,0.03799999999999998,0.11199999999999999,0.07100000000000001,0.528,0.05019168186668532,-0.8439999999999999,-0.18899999999999995,-0.18299999999999983,-0.15799999999999992,-0.06699999999999995,1
23,634128.0,-0.007000000000000006,0.017000000000000015,-0.03699999999999998,0.04999999999999999,-0.05499999999999999,0.657961246840775,-0.06466118499326623,-2.243,-0.30000000000000004,0.18399999999999972,0.08400000000000007,0.21200000000000008,1
24,634137.0,-0.025999999999999995,-0.02200000000000002,-0.08600000000000002,-0.009000000000000008,-0.024999999999999967,0.43067779036963805,-0.19221387251729566,2.418,-0.04800000000000004,-0.3569999999999993,-0.1280000000000001,0.1259999999999999,0
25,634129.0,-0.010000000000000009,-0.02300000000000002,0.0010000000000000009,-0.02400000000000002,0.06,0.6148678623486912,0.12922465012568862,-2.311,-0.026999999999999913,-0.9899999999999998,-0.14500000000000002,0.17199999999999993,1
26,634208.0,0.014999999999999986,-0.008000000000000007,0.03999999999999998,0.01200000000000001,-0.049000000000000044,0.30418539184247967,-0.062311432580247295,0.8580000000000001,0.2509999999999999,2.832,0.46199999999999997,0.2490000000000001,0
27,634155.0,0.014999999999999986,-0.008000000000000007,0.03999999999999998,0.01200000000000001,-0.049000000000000044,0.30418539184247967,-0.041807515229759784,1.298,-0.19700000000000006,2.461,0.44999999999999996,0.28,1
28,634151.0,0.0,0.0020000000000000018,-0.018000000000000016,-0.02300000000000002,-0.059,0.3670495639225696,-0.018641713829614825,-0.601,0.3500000000000001,-0.03200000000000003,-0.038999999999999924,0.11999999999999988,0
29,634186.0,-0.009000000000000008,-0.008000000000000007,-0.04300000000000004,0.08400000000000002,0.07499999999999996,0.3723328899303597,-0.1085574882393226,2.2460000000000004,0.139,-0.5599999999999996,-0.05500000000000016,0.15300000000000002,1
30,634154.0,0.03900000000000001,0.018000000000000016,0.04299999999999998,0.009000000000000008,0.024999999999999967,0.4731077139488219,-0.017478993448656444,2.354,-0.19499999999999984,-0.0349999999999997,0.10099999999999998,0.4590000000000001,0
31,634210.0,-0.014000000000000012,-0.027000000000000024,-0.019000000000000017,-0.07100000000000001,-0.056999999999999995,0.44399999999999995,0.05138452759472478,4.419,0.816,-0.5379999999999998,-0.06800000000000006,0.06699999999999995,0
32,634238.0,-0.00899999999999998,0.007000000000000006,0.018000000000000016,-0.025999999999999968,-0.035999999999999976,0.42934029712902644,-0.24288611996606774,3.5949999999999998,0.6680000000000001,0.133,-0.02100000000000013,0.04699999999999993,0
33,634198.0,-0.024999999999999994,-0.01100000000000001,-0.03700000000000003,-0.0020000000000000018,-0.08799999999999997,0.44514536478332417,-0.1787025798179681,-0.19300000000000006,-0.901,0.1160000000000001,0.08400000000000007,-0.32500000000000007,1
34,634172.0,0.0,0.0030000000000000027,0.0010000000000000009,0.045999999999999985,0.14500000000000002,0.5961172590924945,0.17690202963164325,-1.5259999999999998,-0.10899999999999999,-2.057,-0.34799999999999986,-0.23399999999999999,1
35,634160.0,0.017000000000000015,0.026000000000000023,0.0050000000000000044,0.03899999999999998,0.04400000000000004,0.7478062136706741,0.20948463857869476,0.2709999999999999,0.15500000000000003,-1.6639999999999997,-0.11499999999999999,-0.371,1
36,634183.0,0.015999999999999986,0.029000000000000026,0.05399999999999999,0.02100000000000002,-0.07100000000000001,0.5422991395146477,-0.078817957797027,2.3400000000000003,0.3999999999999999,2.215,0.28,0.18399999999999994,0
37,634140.0,0.04500000000000001,0.07899999999999996,0.04799999999999999,0.11199999999999999,0.05500000000000005,0.5548740092747052,0.08727311571798602,-0.4620000000000002,-0.43899999999999995,-0.649,-0.119,-0.2549999999999999,1
