game_id,avg,obp,slug,obp_10,slug_10,log_5,PE,era_sp,whip_sp,era_bp,whip_bp,whip_10,home_win
633373.0,-0.0089999999999999,0.0,0.0249999999999999,-0.0049999999999999,-0.007,0.6082904807699949,0.118107807770092,-0.4950000000000001,-0.359,-0.2869999999999999,-0.034,-0.2139999999999999,1
633308.0,-0.009,-0.001,-0.003,0.006,-0.016,0.676218144432675,0.3723102111470925,-1.8040000000000005,-0.0939999999999998,-1.4979999999999998,-0.213,-0.4279999999999999,1
633338.0,-0.035,-0.006,-0.058,0.008,-0.003,0.579346585887155,-0.0609850871318196,1.149,0.2009999999999998,-0.6349999999999998,-0.1219999999999998,0.0309999999999999,1
633357.0,0.018,0.008,0.038,-0.009,-0.081,0.6253142802584261,0.0836063283942925,-0.4409999999999998,0.242,-0.9340000000000002,-0.0169999999999999,-0.2670000000000001,1
633336.0,-0.016,-0.033,-0.066,-0.076,-0.0839999999999999,0.4429136854924645,-0.0166465814922731,1.082,0.181,-1.045,-0.1620000000000001,0.06,0
633345.0,0.0059999999999999,-0.003,-0.002,0.015,0.126,0.3455293455137029,0.0238475389187867,1.207,0.264,1.0180000000000002,0.1720000000000001,0.0819999999999998,1
633366.0,-0.005,-0.002,0.0259999999999999,-0.0549999999999999,-0.0539999999999999,0.4756270945465624,0.0072483584204233,-2.3,-0.187,-0.5140000000000002,-0.1280000000000001,0.2020000000000001,1
633348.0,0.023,0.012,0.0309999999999999,-0.047,-0.027,0.5906596395372731,0.1295873768401568,2.561,0.019,-0.1629999999999998,0.0550000000000001,-0.0929999999999999,0
633407.0,-0.036,-0.027,-0.0509999999999999,0.008,0.0419999999999999,0.5724383971797318,-0.0368254312221119,1.031,0.1679999999999999,-2.3990000000000005,-0.381,-0.2710000000000001,0
633322.0,-0.021,-0.008,0.0259999999999999,0.003,0.0319999999999999,0.6375641966250919,0.0777748713801695,0.7489999999999997,0.2230000000000001,-0.6930000000000001,-0.1559999999999999,-0.363,1
633320.0,0.0169999999999999,0.041,0.0539999999999999,0.005,0.042,0.7788131636864842,0.2982640074801445,0.6870000000000003,0.498,-2.366,-0.2889999999999999,0.1239999999999998,0
633367.0,0.003,0.018,0.0219999999999999,0.0199999999999999,0.0929999999999999,0.6476374103420495,0.2734170712584973,-0.5739999999999998,0.2450000000000001,-2.356,-0.3219999999999998,0.2299999999999999,1
633341.0,-0.034,-0.01,-0.0439999999999999,-0.0489999999999999,-0.127,0.527021400949552,0.117435947458922,1.6499999999999997,0.238,-0.3799999999999999,-0.1919999999999999,-0.165,1
633293.0,-0.034,-0.005,-0.055,0.036,0.027,0.5902078388607352,-0.0526977237864796,-0.0410000000000003,-0.0489999999999999,-0.9619999999999996,-0.177,-0.24,1
633289.0,-0.003,0.0,0.0259999999999999,-0.009,-0.0189999999999999,0.4878143887697407,0.0199977757211282,3.049,0.2060000000000001,-0.8040000000000003,-0.143,0.0719999999999998,1
633294.0,-0.016,-0.004,0.0349999999999999,0.0489999999999999,0.0999999999999999,0.646125584502338,0.1859948363955457,-2.859,-0.7400000000000001,-0.5169999999999999,-0.1199999999999998,-0.4469999999999998,1
633316.0,0.0049999999999999,-0.002,-0.005,0.024,0.093,0.3371811871148896,0.0116110254914995,2.2100000000000004,0.153,-0.2629999999999999,0.0510000000000001,0.03,0
633350.0,-0.021,-0.029,-0.0189999999999999,-0.069,-0.169,0.2401597176526889,-0.0620692346952736,4.192,0.736,1.755,0.3189999999999999,0.4329999999999998,0
633295.0,-0.009,-0.002,-0.004,0.009,-0.021,0.672514619883041,0.3260031654661844,-1.609,-0.0669999999999999,-1.101,-0.163,-0.2749999999999999,0
633326.0,-0.009,-0.002,-0.004,0.009,-0.021,0.672514619883041,0.3260031654661844,0.125,0.403,-0.8300000000000001,-0.125,-0.2749999999999999,1
633344.0,0.016,0.005,0.033,-0.0229999999999999,-0.115,0.6127105592837593,0.0841536561896291,-1.3610000000000009,-0.1659999999999999,0.064,0.2119999999999999,-0.084,0
633312.0,-0.015,-0.032,-0.065,-0.0529999999999999,-0.0539999999999999,0.432,-0.0122567900824588,-2.397,-0.3239999999999998,-0.0669999999999997,-0.0539999999999998,0.0250000000000001,0
633317.0,-0.005,0.004,0.0339999999999999,0.018,0.024,0.6179581932373279,0.1386729917843357,-1.439,0.0609999999999999,-0.4099999999999997,-0.092,-0.5449999999999999,1
633356.0,-0.0089999999999999,0.002,0.0209999999999999,-0.001,-0.0259999999999999,0.5,-0.1203091478200665,1.2600000000000002,0.1879999999999999,-1.9430000000000005,-0.3420000000000001,-0.2570000000000001,0
633304.0,0.022,0.011,0.0279999999999999,-0.0279999999999999,-0.021,0.5777149777957206,0.1062804123046186,0.9059999999999996,0.1889999999999999,-0.6149999999999998,-0.018,0.026,0
633313.0,-0.035,-0.026,-0.0499999999999999,-0.002,0.0319999999999999,0.5604361069477347,-0.0396022430651273,-1.9030000000000005,-0.4529999999999999,-1.4790000000000003,-0.244,-0.2310000000000001,0
633311.0,0.0219999999999999,0.0499999999999999,0.065,0.0469999999999999,0.1129999999999999,0.7849354883923367,0.4112552996136802,-2.18,-0.442,-2.893,-0.4279999999999999,-0.3520000000000001,1
633301.0,0.002,0.016,0.0229999999999999,0.018,0.075,0.6354231679600559,0.2689551529291819,-0.4360000000000004,-0.193,-2.3349999999999995,-0.316,0.2249999999999998,0
633288.0,-0.032,-0.008,-0.0399999999999999,-0.024,-0.102,0.538,0.1229545035805601,-0.1870000000000002,-0.0369999999999999,-0.0540000000000002,-0.1099999999999998,-0.1640000000000001,1
633282.0,-0.021,-0.03,-0.0229999999999999,-0.062,-0.151,0.2346368715083798,-0.0669390003461349,-2.367,-0.014,1.6739999999999997,0.272,0.4399999999999999,0
633325.0,-0.011,-0.003,-0.009,0.001,-0.037,0.6596098860209157,0.307223734972272,-3.979,-0.526,-0.916,-0.0769999999999999,-0.1139999999999998,0
633270.0,-0.034,-0.006,-0.055,0.016,0.013,0.5773303552777465,-0.057619516207352,0.6160000000000001,0.0749999999999999,-1.342,-0.2189999999999998,-0.1129999999999999,0
633327.0,0.014,0.001,0.023,-0.0319999999999999,-0.134,0.5999999999999999,-0.015787025275798,-3.308,-0.455,-1.1030000000000002,-0.1539999999999999,-0.1239999999999998,0
633324.0,-0.006,-0.018,-0.0379999999999999,-0.02,-0.016,0.4439165478231609,0.0928276947321861,-0.532,-0.161,-0.4940000000000002,-0.129,-0.173,1
633307.0,-0.002,0.003,0.0279999999999999,0.007,0.007,0.4979697904823777,0.0277634039639764,1.402,0.2099999999999999,-1.412,-0.27,-0.1579999999999999,1
633340.0,0.023,0.009,0.0309999999999999,-0.0459999999999999,-0.014,0.5876196461374843,0.0977166947660501,-1.917,0.0369999999999999,-0.3349999999999999,0.0350000000000001,0.1339999999999999,1
633274.0,-0.037,-0.027,-0.0519999999999999,0.008,0.034,0.5494055205123655,-0.04531651323871,-2.581,-0.591,-1.3979999999999997,-0.2289999999999998,-0.147,0
633297.0,0.0049999999999999,-0.001,-0.0099999999999999,0.0079999999999999,-0.012,0.3289368815971076,0.002753980280246,0.415,0.0230000000000001,1.08,0.1659999999999999,0.0949999999999999,0
633279.0,-0.015,-0.003,0.0359999999999999,0.064,0.1109999999999999,0.6555194547903954,0.1776330266153734,-2.866,-0.541,-0.6179999999999999,-0.1160000000000001,-0.4710000000000001,1
633302.0,0.0219999999999999,0.0469999999999999,0.061,0.0479999999999999,0.12,0.7908577091055896,0.3950344209793188,-2.3269999999999995,0.046,-2.95,-0.3500000000000001,-0.435,1
633314.0,0.0,0.014,0.0179999999999999,0.011,0.061,0.6230799527372982,0.2459342720127523,-0.8519999999999999,-0.0790000000000001,-2.193,-0.302,0.0159999999999997,0
633318.0,-0.03,-0.008,-0.0409999999999999,-0.043,-0.132,0.527021400949552,0.1482434865858763,1.0370000000000004,0.167,-0.3640000000000003,-0.1989999999999998,-0.1400000000000001,0
633283.0,0.011,0.018,0.0399999999999999,-0.004,-0.0239999999999999,0.5600000000000002,-0.0821550159135182,2.016,0.4579999999999999,0.3120000000000003,0.1029999999999999,0.131,1
633447.0,0.011,0.018,0.0399999999999999,-0.004,-0.0239999999999999,0.5600000000000002,-0.0821550159135182,0.0980000000000007,0.032,1.7119999999999995,0.324,0.131,0
633346.0,0.009,0.0,0.007,0.0559999999999999,0.123,0.3525531889796287,-0.2592170251035265,1.536,0.219,0.7079999999999997,-0.012,-0.153,1
633305.0,0.003,-0.008,-0.0209999999999999,-0.0389999999999999,-0.069,0.4085632503776735,-0.3323518415082149,-0.1700000000000008,0.098,0.298,-0.0489999999999999,0.702,0
633310.0,-0.037,-0.009,-0.094,-0.074,-0.171,0.4065724756485679,-0.2624413021972617,-1.0099999999999998,-0.1300000000000001,1.1939999999999995,-0.064,-0.371,0
633266.0,0.033,0.024,0.07,0.027,0.129,0.6309757694826456,0.1959872189211564,-2.268,-0.4420000000000001,0.2639999999999998,-0.0469999999999999,-0.1140000000000001,1
633263.0,0.0289999999999999,0.023,0.0379999999999999,0.009,-0.0799999999999999,0.4405764287843751,-0.0051971341127765,-0.0369999999999999,-0.189,2.6979999999999995,0.4399999999999999,0.1969999999999998,0
633265.0,0.01,-0.002,0.02,0.007,0.063,0.3964238336726118,0.0489140665661509,-1.4500000000000002,-0.2289999999999998,1.0699999999999998,0.2310000000000001,0.4819999999999999,0
633328.0,0.004,-0.002,-0.006,0.025,0.0969999999999999,0.607213771394508,0.0080102528074077,-5.685,-0.587,-0.407,-0.0449999999999999,-0.5,1
633309.0,-0.01,-0.0109999999999999,-0.027,0.126,0.207,0.4833238140104976,-0.1532711785846074,1.3430000000000004,0.1029999999999999,-1.0579999999999998,-0.1099999999999998,-0.046,0
633285.0,0.002,-0.012,-0.0299999999999999,-0.0449999999999999,-0.114,0.3414610945526031,-0.0401190519233475,0.1709999999999998,-0.104,1.853,0.2889999999999999,0.2449999999999998,0
633321.0,-0.01,-0.0339999999999999,-0.0379999999999999,-0.0449999999999999,-0.2259999999999999,0.3289368815971074,-0.2501957953293824,2.2110000000000003,0.3820000000000001,2.111,0.3289999999999999,0.1699999999999999,0
633323.0,0.03,0.011,0.0399999999999999,0.011,0.074,0.4619999999999999,-0.0512334203521389,2.204,0.1600000000000001,0.4600000000000004,0.2180000000000002,0.2239999999999999,0
633296.0,-0.001,-0.012,-0.0379999999999999,-0.018,0.002,0.2911101291501797,-0.2436001430104117,1.6959999999999995,-0.0729999999999999,2.997,0.437,0.4019999999999999,0
633264.0,-0.002,0.002,-0.017,-0.0299999999999999,-0.0109999999999999,0.5532534865961979,-0.0321606677093831,-4.577999999999999,-0.3149999999999999,-0.1499999999999999,-0.1109999999999999,-0.2339999999999999,1
634222.0,0.007,0.005,-0.015,-0.027,-0.018,0.5233178691928367,-0.1058307046426891,4.259,0.5779999999999998,0.7300000000000004,0.171,0.2570000000000001,1
633275.0,0.007,0.005,-0.015,-0.027,-0.018,0.5233178691928367,0.0032346783708518,-0.3110000000000008,-0.0130000000000001,0.9210000000000004,0.2179999999999999,0.31,1
633306.0,0.001,0.012,-0.01,-0.0489999999999999,-0.081,0.5412428378291378,-0.0068164424391389,0.2800000000000002,-0.0629999999999999,-0.3700000000000001,-0.1079999999999998,-0.1499999999999999,0
633319.0,-0.003,-0.014,-0.0409999999999999,-0.044,-0.0489999999999999,0.284,-0.3225594875104283,-0.734,0.2239999999999999,3.045,0.4559999999999999,0.3,0
633299.0,0.015,0.022,0.0459999999999999,0.023,0.0409999999999999,0.5699091181464098,0.0616415501519737,3.075,0.3839999999999999,1.145,0.2259999999999999,-0.06,1
633290.0,0.004,-0.003,-0.003,0.053,0.0349999999999999,0.364855266896051,-0.1450108359145273,3.491,0.3740000000000001,0.1439999999999996,-0.0170000000000001,-0.3050000000000001,1
633267.0,0.0,-0.011,-0.0259999999999999,-0.079,-0.1079999999999999,0.3998007920697783,-0.2486921162965854,0.4489999999999998,-0.131,1.251,0.137,0.902,0
633248.0,0.004,-0.001,-0.007,0.019,0.0939999999999999,0.5943529744775203,-0.0556401645643248,-0.912,-0.0829999999999999,0.1130000000000004,-0.032,-0.318,0
633253.0,0.0259999999999999,0.021,0.0359999999999999,-0.0289999999999999,-0.08,0.4306225868725869,-0.1255125097689124,2.348,0.576,1.951,0.2799999999999998,0.2319999999999999,0
633281.0,0.003,-0.013,-0.0259999999999999,-0.025,-0.0309999999999999,0.3528867983793692,-0.1214212296282019,0.0929999999999999,0.238,0.9900000000000002,0.2169999999999998,0.137,1
633262.0,-0.007,-0.006,-0.017,0.138,0.2529999999999999,0.4958334027766204,-0.1419049940464006,-0.1830000000000002,-0.0189999999999999,-0.98,-0.096,-0.4299999999999999,1
633303.0,0.011,-0.001,0.0269999999999999,0.004,0.166,0.4081598019446165,0.1460468578361281,0.3660000000000001,0.24,0.8159999999999994,0.1819999999999999,-0.0979999999999998,1
633261.0,-0.013,-0.0349999999999999,-0.0439999999999999,-0.073,-0.266,0.3207711683782213,-0.2448735967414077,2.9890000000000003,0.667,1.8630000000000004,0.288,0.298,0
633286.0,0.032,0.011,0.0449999999999999,0.002,0.087,0.4729827089337177,-0.0348477893695012,0.044,0.1070000000000002,0.951,0.318,0.2790000000000001,1
633235.0,0.003,-0.003,-0.005,0.042,0.0179999999999999,0.3553958023467196,-0.1445236367775512,1.5530000000000004,0.0649999999999999,0.5379999999999998,0.022,-0.2350000000000001,0
633256.0,0.036,0.027,0.0769999999999999,0.0469999999999999,0.2189999999999999,0.649917939654084,0.142608317560984,-0.7409999999999997,0.0189999999999999,0.3029999999999999,-0.016,-0.3810000000000001,1
633292.0,0.036,0.027,0.0769999999999999,0.0469999999999999,0.2189999999999999,0.649917939654084,0.142608317560984,-1.4859999999999998,-0.0149999999999999,0.4420000000000001,-0.012,-0.3810000000000001,1
633280.0,0.009,0.004,-0.01,-0.038,0.03,0.5334370896357181,0.0939305905617731,-4.51,-0.561,0.8860000000000001,0.2319999999999999,0.242,1
633252.0,0.0229999999999999,0.017,0.0299999999999999,-0.0419999999999999,-0.095,0.4216933511631549,-0.1213647663224826,1.489,0.454,1.4739999999999998,0.199,0.3360000000000001,0
633237.0,0.012,0.0,0.024,0.02,0.126,0.3984067792558594,0.0634934845385145,0.629,0.169,0.786,0.157,-0.155,0
633239.0,0.016,0.022,0.0489999999999999,0.016,-0.001,0.5895757691572713,0.0192160381841816,-2.735,-0.92,1.3310000000000004,0.2430000000000001,-0.0709999999999999,1
633287.0,0.003,-0.002,-0.007,0.016,0.0309999999999999,0.5815632673386336,-0.0053931248241689,-2.2250000000000005,-0.086,-0.5619999999999994,-0.072,-0.264,0
