game_id,avg,obp,slug,obp_10,slug_10,log_5,PE,era_sp,whip_sp,era_bp,whip_bp,whip_10,home_win
632966.0,-0.001,-0.007,0.006,-0.038,-0.0799999999999999,0.5658186039275757,0.0873198657424986,3.007,0.3859999999999999,-1.157,-0.2019999999999999,-0.0070000000000001,1
632959.0,0.0249999999999999,0.039,0.0549999999999999,0.015,-0.046,0.6551050031606303,0.3307350714508328,1.2060000000000004,0.1740000000000001,-1.3159999999999998,-0.175,-0.4359999999999999,0
632922.0,0.0,-0.004,0.0169999999999999,-0.011,0.0479999999999999,0.3544060372963201,-0.0678407111994583,1.9970000000000008,0.26,0.7199999999999998,0.0709999999999999,0.2240000000000002,0
632928.0,-0.0149999999999999,-0.013,-0.0359999999999999,-0.0919999999999999,-0.121,0.3593083959959768,-0.2801705647200017,1.997,0.4930000000000001,0.1939999999999999,0.1360000000000001,0.5390000000000001,0
632915.0,-0.013,-0.0209999999999999,-0.04,-0.042,0.008,0.4233388744532851,-0.149917087103945,0.197,-0.1629999999999998,0.056,0.0170000000000001,0.022,0
632937.0,-0.006,-0.027,-0.0199999999999999,-0.0389999999999999,-0.0309999999999999,0.4161325106331996,-0.175728766334945,-0.8519999999999999,-0.008,0.6720000000000002,0.1379999999999999,0.016,0
632931.0,0.015,-0.002,0.02,0.0219999999999999,-0.0429999999999999,0.4639398310323512,-0.3674468691537745,-1.0380000000000005,-0.1360000000000001,0.98,0.2099999999999999,-0.159,1
632923.0,-0.012,-0.018,-0.007,-0.0109999999999999,-0.076,0.4869824002050771,0.0986352180676016,1.2809999999999997,-0.0669999999999999,-0.9499999999999996,-0.2109999999999998,-0.209,1
632946.0,-0.0239999999999999,-0.026,-0.0399999999999999,-0.0299999999999999,-0.128,0.3510971786833856,-0.5420262637888943,4.649,0.8349999999999999,1.4939999999999998,0.1859999999999999,0.5960000000000001,0
632965.0,-0.026,-0.024,-0.0579999999999999,-0.044,-0.1499999999999999,0.451035254616676,-0.0057025258607086,3.572,0.3290000000000002,1.049,0.1359999999999999,-0.022,0
