game_id,avg,obp,slug,obp_10,slug_10,log_5,PE,era_sp,whip_sp,era_bp,whip_bp,whip_10,home_win
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634224.0,-0.02100000000000002,0.013000000000000012,-0.022999999999999965,0.07900000000000001,0.10099999999999998,0.5,-0.058307826864863355,-1.9699999999999998,-0.44700000000000006,-1.8850000000000002,-0.274,-0.262,0
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634283.0,0.014000000000000012,0.0010000000000000009,0.013000000000000012,-0.04899999999999999,-0.03999999999999998,0.5,-0.05181247768860997,1.1039999999999999,0.19699999999999995,0.5760000000000005,-0.018000000000000016,0.05899999999999994,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
634255.0,0.060000000000000026,0.065,0.10499999999999998,0.05099999999999999,0.124,0.7891871715461997,0.3031200892388754,-0.12199999999999989,-0.031999999999999806,-1.5669999999999997,-0.248,-0.43900000000000006,1
