game_id,avg,obp,slug,obp_10,slug_10,log_5,PE,era_sp,whip_sp,era_bp,whip_bp,whip_10,home_win
632366.0,-0.0040000000000000036,0.0030000000000000027,0.008999999999999952,-0.015000000000000013,-0.03700000000000003,0.6123028240681847,0.14591022319885327,-1.8539999999999996,-0.21799999999999997,-0.778,-0.05499999999999994,-0.27300000000000013,1
632359.0,0.015999999999999986,0.0,0.019999999999999962,-0.01100000000000001,-0.09799999999999998,0.4194606848824723,0.18547320154977642,-0.9729999999999999,0.05500000000000016,0.07399999999999984,0.09499999999999997,0.028000000000000025,0
632340.0,-0.017000000000000015,-0.025000000000000022,-0.056999999999999995,-0.04300000000000004,-0.03699999999999998,0.21303739441598096,-0.35875090381099045,1.2750000000000004,-0.028000000000000025,2.2419999999999995,0.42400000000000004,0.371,0
632356.0,-0.018000000000000016,-0.01200000000000001,-0.038000000000000034,-0.006000000000000005,-0.10299999999999998,0.4472511777188976,-0.05456811602718037,-1.0190000000000001,-0.18699999999999983,0.2959999999999998,-0.026000000000000023,-0.020999999999999908,1
632352.0,0.0050000000000000044,0.015000000000000013,-0.029000000000000026,0.031000000000000028,-0.016000000000000014,0.48398334267638343,-0.06555971724319198,2.13,0.30800000000000005,0.43699999999999983,0.0040000000000000036,0.2929999999999999,0
632351.0,-0.016000000000000014,-0.009000000000000008,-0.018000000000000016,0.022999999999999965,-0.09600000000000003,0.37881295814613375,-0.3084820566669077,-1.7490000000000006,-0.44300000000000006,1.5599999999999996,0.2310000000000001,0.6839999999999999,0
632341.0,0.014000000000000012,0.020000000000000018,0.045999999999999985,0.055999999999999994,0.11400000000000005,0.6510055191036787,0.2562103314843576,-4.319,-0.627,-1.436,-0.18099999999999983,-0.4480000000000002,1
632342.0,-0.016000000000000014,-0.010000000000000009,-0.038000000000000034,-0.0040000000000000036,-0.09600000000000003,0.45433252417331726,-0.05302547842586036,0.9540000000000002,-0.03599999999999981,0.06000000000000005,-0.040999999999999925,-0.31400000000000006,1
632354.0,0.02300000000000002,0.0,0.039000000000000035,0.029000000000000026,0.052000000000000046,0.5040730708917989,-0.004061269449433413,1.6669999999999994,0.238,0.28300000000000036,0.21699999999999986,0.21700000000000008,0
632347.0,-0.006000000000000005,0.0050000000000000044,0.0,0.0030000000000000027,-0.02400000000000002,0.5320750556301745,-0.046962661666861805,0.2729999999999997,0.06099999999999994,0.16500000000000004,0.05999999999999983,-0.139,1
632335.0,0.023999999999999994,0.04799999999999999,0.08600000000000002,0.09899999999999998,0.062,0.6978083601878986,0.5078219598383085,0.34499999999999975,0.20900000000000007,-0.6560000000000006,-0.1499999999999999,-0.6090000000000001,1
632355.0,0.008000000000000007,0.01100000000000001,0.046999999999999986,0.008000000000000007,0.062,0.457852145325803,0.306737712969939,-3.158,-0.23499999999999988,1.0099999999999998,0.13400000000000012,-0.29499999999999993,1
632338.0,-0.0040000000000000036,-0.009000000000000008,0.016000000000000014,-0.020999999999999963,0.009000000000000008,0.5985592430650132,0.09056501788219706,-0.5259999999999998,-0.001000000000000112,-0.4679999999999995,-0.08400000000000007,-0.08899999999999997,1
632350.0,-0.03400000000000003,-0.02200000000000002,-0.05199999999999999,0.025000000000000022,0.027000000000000024,0.39421023491259977,-0.10834075198726212,1.0550000000000002,0.43500000000000005,0.4269999999999996,0.10200000000000009,0.11499999999999999,0
632346.0,-0.0040000000000000036,0.0030000000000000027,0.008999999999999952,0.01200000000000001,0.018000000000000016,0.6181024215958714,0.14507156926358422,-1.5750000000000002,-0.258,-0.4620000000000002,-0.06800000000000006,-0.18700000000000006,1
632343.0,0.0040000000000000036,0.014000000000000012,-0.029000000000000026,0.01200000000000001,-0.027000000000000024,0.47698398085067195,-0.017646810027376003,2.246,0.40200000000000014,0.12299999999999978,0.040000000000000036,0.25,0
632348.0,-0.017000000000000015,-0.029000000000000026,-0.026000000000000023,-0.020000000000000018,0.04799999999999999,0.4390424264711759,-0.10025357901909682,2.5469999999999997,0.18299999999999983,0.41600000000000037,0.17799999999999994,0.05499999999999994,1
632353.0,-0.016000000000000014,-0.025000000000000022,-0.05499999999999999,-0.01100000000000001,0.006000000000000005,0.2190517676860115,-0.35160301780396525,0.9950000000000001,0.30000000000000004,1.8479999999999994,0.369,0.16199999999999992,1
632349.0,-0.006000000000000005,-0.017000000000000015,-0.03700000000000003,0.0010000000000000009,-0.04799999999999999,0.313424088024757,-0.138930954459893,1.0190000000000006,0.21699999999999986,1.8639999999999994,0.27,0.0009999999999998899,0
632344.0,0.017999999999999988,0.0030000000000000027,0.022999999999999965,0.007000000000000006,-0.08000000000000002,0.4263455865081039,0.20598655495709867,0.1429999999999998,0.33799999999999986,-0.1679999999999997,0.07199999999999984,-0.1280000000000001,1
632326.0,-0.01100000000000001,0.0030000000000000027,-0.007999999999999952,-0.010000000000000009,-0.07,0.5260700763652699,-0.05428485193544863,-1.444,-0.1140000000000001,0.18299999999999983,0.09200000000000008,-0.0040000000000000036,0
